epsilon,margin,binding_s1,binding_tree
0.975000000,-0.642157930749,1,"(a0,a0,a0)"
0.976000000,-0.643946198189,1,"(a0,a0,a0)"
0.977000000,-0.645733190719,1,"(a0,a0,a0)"
0.978000000,-0.647518910085,1,"(a0,a0,a0)"
0.979000000,-0.649303358029,1,"(a0,a0,a0)"
0.980000000,-0.651086536290,1,"(a0,a0,a0)"
0.981000000,-0.652868446605,1,"(a0,a0,a0)"
0.982000000,-0.654649090709,1,"(a0,a0,a0)"
0.983000000,-0.656428470333,1,"(a0,a0,a0)"
0.984000000,-0.658206587207,1,"(a0,a0,a0)"
0.985000000,-0.659983443058,1,"(a0,a0,a0)"
0.986000000,-0.661759039611,1,"(a0,a0,a0)"
0.987000000,-0.663533378588,1,"(a0,a0,a0)"
0.988000000,-0.665306461708,1,"(a0,a0,a0)"
0.989000000,-0.667078290688,1,"(a0,a0,a0)"
0.990000000,-0.668848867245,1,"(a0,a0,a0)"
0.991000000,-0.670618193089,1,"(a0,a0,a0)"
0.992000000,-0.672386269932,1,"(a0,a0,a0)"
0.993000000,-0.674153099480,1,"(a0,a0,a0)"
0.994000000,-0.675918683438,1,"(a0,a0,a0)"
0.995000000,-0.677683023510,1,"(a0,a0,a0)"
0.996000000,-0.679446121396,1,"(a0,a0,a0)"
0.997000000,-0.681207978794,1,"(a0,a0,a0)"
0.998000000,-0.682968597398,1,"(a0,a0,a0)"
0.999000000,-0.684727978904,1,"(a0,a0,a0)"
1.000000000,-0.686486125000,1,"(a0,a0,a0)"
